ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"L58C13D16R512S 830G6","HP 830 G6/i5-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L56C14D16R256S 7480-C","Dell7480/i5-6/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L712C14D16R512S 5431-B","L712C14D16R512S 5431-B","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L511C14D16R512S 840G8-C","HP840G8/i5-11/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L511C13D16R256S 7320-C","L511C13D16R256S 7320-C","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L56C14D8R256S T460-C","LenovoT460/i5-6/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L78C13D16R512S 7300-B","DELL LATITUDE 7300 i7 CPU 512GB SSD 16GB RAM 13 INCH","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C13D16R512S 830G6-C","HP 830 G6/i5-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C14D16R256S 840g6-C","HP840g6/i5-8/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C13D16R512S x360 830G6","L58C13D16R512S x360 830G6","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C13D16R512S 830G7-B","L510C13D16R512S 830G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C14D16R256S 5400-B","Laptop i5-8th cpu 14 Inch 16GB RAM 256GB SSD  5400","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L511C14D16R256S 640G8-B","L511C14D16R256S 640G8-B","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C14D16R512S 840G7-B","L510C14D16R512S 840G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C13D8R256S 5310-B","L510C13D8R256S 5310-B","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C14D16R256S 5400","Laptop i5-8th cpu 14 Inch 16GB RAM 256GB SSD  5400","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L78C13D16R512S 830G5-B","HP830G5/i7-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C14D8R256S 840G5-B","HP840g5/i5-8/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C13D8R256S XPS-C","L510C13D8R256S XPS-C","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C14D8R256S 840g5-C","HP840g5/i5-8/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L77C13D16R512S 1040g4-B","L77C13D16R512S 1040g4-B","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C14D16R512S 5410-B","Dell5410/i5-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C14D8R256S 5410-B","Dell5410/i5-10/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C13D16R256S 830G6-B","HP830G6/i5-8/16gb/256gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L78C14D16R256S 7400-B","Dell7400/i7-8/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L58C13D16R512S x360 830G6-B","L58C13D16R512S x360 830G6-B","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C14D8R256S 5410","Dell5410/i5-10/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L57C13D8R512S 1030G2-C","Laptop i5-7th cpu 13 Inch 8GB RAM 512GB SSD 1030G2","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C14D16R512S 5410","Dell5410/i5-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C13D16R512S 430G7-B","HP430 G7/i5-10/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L78C13D16R256S 830G5-C","L78C13D16R256S 830G5-C","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C14D16R512S 840G7","L510C14D16R512S 840G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C13D16R256S 5310-C","Laptop i5-10th cpu 13 Inch 16GB RAM 256GB SSD  5310","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C14D16R512S 840G7-C","L510C14D16R512S 840G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L711C14D16R512S 5420-C","Dell/5420/i7-11/16/512GB/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L710C14D16R512S 5410-B","Dell5410/i7-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L510C14D16R512S 5410-C","Dell5410/i5-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","20/05/2025 10:33:00","0","0"
"L57C13D8R512S 1030G2","Laptop i5-7th cpu 13 Inch 8GB RAM 512GB SSD 1030G2","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L78C13D16R512S 7300","DELL LATITUDE 7300 i7 CPU 512GB SSD 16GB RAM 13 INCH","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L511C14D16R512S 640G8","L511C14D16R512S 640G8","PO PO20052521559 to OPEN. Due 3 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L710C14D16R512S 5410","Dell5410/i7-10/16gb/512gb/14","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L78C13D16R256S 830G5-C","L78C13D16R256S 830G5-C","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L511C14D16R512S 440g8","L511C14D16R512S 440g8","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L711C14D16R512S 5420","Dell/5420/i7-11/16/512GB/14","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L58C14D8R256S 840g5","HP840g5/i5-8/8gb/256gb/14","PO PO20052521559 to OPEN. Due 2 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L58C13D16R256S 830G6","HP830G6/i5-8/16gb/256gb/13","PO PO20052521559 to OPEN. Due 9 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L58C13D16R512S 7300","Dell7300/i5-8/16gb/512gb/13","PO PO20052521559 to OPEN. Due 10 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L58C14D16R256S 840G6-B","HP840g6/i5-8/16gb/256gb/14","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","-2.27373675443232E-13"
"L56C14D8R256S T460","LenovoT460/i5-6/8gb/256gb/14","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L510C13D16R512S 830G7","L510C13D16R512S 830G7","PO PO20052521559 to OPEN. Due 1 UserName: tom@drmem.com","Default","20/05/2025 10:35:41","0","0"
"L58C13D16R256S 830G6","HP830G6/i5-8/16gb/256gb/13","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:44","1","92"
"L58C13D16R512S 7300","Dell7300/i5-8/16gb/512gb/13","PO PO20052521559 delivered 9 tom@drmem.com","Default","20/05/2025 10:35:44","9","630"
"L710C14D16R512S 5410","Dell5410/i7-10/16gb/512gb/14","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:44","1","85"
"L58C14D8R256S 840g5","HP840g5/i5-8/8gb/256gb/14","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:44","1","92"
"L78C13D16R256S 830G5-C","L78C13D16R256S 830G5-C","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:44","1","92"
"L58C14D16R256S 840G6-B","HP840g6/i5-8/16gb/256gb/14","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:44","1","92"
"L78C13D16R512S 7300","DELL LATITUDE 7300 i7 CPU 512GB SSD 16GB RAM 13 INCH","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:44","1","70"
"L511C14D16R512S 440g8","L511C14D16R512S 440g8","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:44","1","140"
"L511C14D16R512S 640G8","L511C14D16R512S 640G8","PO PO20052521559 delivered 2 tom@drmem.com","Default","20/05/2025 10:35:45","2","320"
"L57C13D8R512S 1030G2","Laptop i5-7th cpu 13 Inch 8GB RAM 512GB SSD 1030G2","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:45","1","90"
"L510C13D16R512S 830G7","L510C13D16R512S 830G7","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:45","1","105"
"L56C14D8R256S T460","LenovoT460/i5-6/8gb/256gb/14","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:45","1","50"
"L711C14D16R512S 5420","Dell/5420/i7-11/16/512GB/14","PO PO20052521559 delivered 1 tom@drmem.com","Default","20/05/2025 10:35:45","1","90"
"L511C13D8R256S 5320","L511C13D8R256S 5320","OPENING STOCK","Default","20/05/2025 10:38:20","0","0"
"L511C13D8R256S 5320-C","L511C13D8R256S 5320","OPENING STOCK","Default","20/05/2025 10:38:40","0","0"
"L511C13D16R256S 5320-C","L511C13D16R256S 5320-C","OPENING STOCK","Default","20/05/2025 10:39:00","0","0"
"L511C13D16R256S 5320","L511C13D16R256S 5320","OPENING STOCK","Default","20/05/2025 10:39:21","0","0"
"L511C13D16R256S 7320-B","L511C13D16R256S 7320-B","OPENING STOCK","Default","20/05/2025 10:39:46","0","0"
"L511C13D16R256S 7320","L511C13D16R256S 7320","OPENING STOCK","Default","20/05/2025 10:40:12","0","0"
"L510C13D8R256S 5310","L510C13D8R256S 5310","OPENING STOCK","Default","20/05/2025 10:40:29","0","0"
"L510C13D8R256S XPS","L510C13D8R256S XPS","OPENING STOCK","Default","20/05/2025 10:40:57","0","0"
"L510C13D8R256S XPS-B","L510C13D8R256S XPS-B","OPENING STOCK","Default","20/05/2025 10:41:13","0","0"
"L511C13D8R256S 5320-Variation","L511C13D8R256S 5320-Variation","OPENING STOCK","Default","20/05/2025 10:42:42","0","0"
"L511C13D16R256S 5320-Variation","L511C13D16R256S 5320-Variation","OPENING STOCK","Default","20/05/2025 10:43:10","0","0"
"L511C13D16R256S 7320-Variation","L511C13D16R256S 7320-Variation","OPENING STOCK","Default","20/05/2025 10:43:31","0","0"
"L510C13D8R256S 5310-Variation","L510C13D8R256S 5310-Variation","OPENING STOCK","Default","20/05/2025 10:43:54","0","0"
"L510C13D8R256S XPS-Variation","L510C13D8R256S XPS-Variation","OPENING STOCK","Default","20/05/2025 10:44:13","0","0"
"SAS9302-8i","IBM LSI SAS9302-8i ServeRAID 12Gbps SAS HBA Controller","OPENING STOCK","Default","20/05/2025 10:57:18","0","0"
"CMH32GX4M4E3200C16","Corsair VENGEANCE RGB 32GB (4 x 8GB) DDR4 3200MHz Memory RAM CMH32GX4M4E3200C16","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK32GX4M4A2666C16W","CORSAIR VENGEANCE LPX 32GB (4 x 8GB) DDR4 2400MHz Memory RAM CMK32GX4M4A2666C16W","Imported from file","Default","20/05/2025 11:00:24","0","-5.86197757002083E-14"
"CMK16GX4M2B3000C15B","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMK16GX4M2B3000C15B","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK32GX4M2A2666C16","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 2666MHz RAM CMK32GX4M2A2666C16","Imported from file","Default","20/05/2025 11:00:24","0","-3.5527136788005E-14"
"CMK16GX4M2D3000C16","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMK16GX4M2D3000C16","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK32GX4M2Z3600C18","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 3600MHz RAM CMK32GX4M2Z3600C18","Imported from file","Default","20/05/2025 11:00:24","0","-1.4210854715202E-14"
"CMK16GX4M2Z3600C18","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3600MHz Memory RAM CMK16GX4M2Z3600C18","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK16GX4M2B3333C16","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3333MHz Memory RAM CMK16GX4M2B3333C16","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK32GX4M2A2133C13","CORSAIR VENGEANCE 32GB (2 x16GB) DDR4 2133MHz Memory RAM CMK32GX4M2A2133C13","Imported from file","Default","20/05/2025 11:00:24","0","-7.105427357601E-15"
"CMK32GX4M2E3200C16","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 3200MHz RAM CMK32GX4M2E3200C16","Imported from file","Default","20/05/2025 11:00:24","0","-1.4210854715202E-14"
"CMK16GX4M2B3000C15","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMK16GX4M2B3000C15","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK16GX4M2K4600C19","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 4600MHz Memory RAM CMK16GX4M2K4600C19","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK16GX4M2D3000C16W","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMK16GX4M2D3000C16W","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK16GX4M2B3200C16","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3200MHz Memory RAM CMK16GX4M2B3200C16","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CMK16GX4M2D3600C16","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3600MHz Memory RAM CMK16GX4M2D3600C16","Imported from file","Default","20/05/2025 11:00:24","0","-2.93098878501041E-14"
"CM4GX16GE2133C13K8","Corsair VENGEANCE LPX 16GB (1x16GB) DDR4 2133MHz RAM CM4GX16GE2133C13K8","Imported from file","Default","20/05/2025 11:00:24","0","-2.1316282072803E-14"
"DX8GDDR4P2133U","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4P2133U]","Imported from file","Default","20/05/2025 11:00:26","0","-1.68256519827992E-11"
"DX8GDDR4-U","Desktop Memory Ram 8GB DDR4","Imported from file","Default","20/05/2025 11:00:26","0","-7.27595761418343E-11"
"CMW16GX4M2C3200C16","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 3200MHz Memory RAM CMW16GX4M2C3200C16","Imported from file","Default","20/05/2025 11:00:26","0","-2.93098878501041E-14"
"DX16GDDR4T2400U","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),16GB (1x16GB),DX16GDDR4T2400U]","Imported from file","Default","20/05/2025 11:00:26","0","-4.54747350886464E-13"
"CMW16GX4M2A2666C16","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 2666MHz Memory RAM CMW16GX4M2A2666C16","Imported from file","Default","20/05/2025 11:00:26","0","-2.93098878501041E-14"
"CMR16GX4M2C3000C15","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMR16GX4M2C3000C15","Imported from file","Default","20/05/2025 11:00:26","0","-2.93098878501041E-14"
"CMW32GX4M4C3200C16","CORSAIR VENGEANCE 32GB (4 x8GB) DDR4 3200MHz Memory RAM CMW32GX4M4C3200C16","Imported from file","Default","20/05/2025 11:00:26","0","-8.70414851306123E-14"
"CMW32GX4M2Z3600C18","CORSAIR VENGEANCE 32GB (2 x16GB) DDR4 3600MHz Memory RAM CMW32GX4M2Z3600C18","Imported from file","Default","20/05/2025 11:00:26","0","-7.105427357601E-15"
"DX8GDDR3LU1866U","[DESKTOP,DDR3L,PC3L-14900 (DDR3L-1866),8GB (1x8GB),DX8GDDR3LU1866U]","Imported from file","Default","20/05/2025 11:00:26","0","-2.8421709430404E-14"
"DX8GDDR4V2666U-HYN","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),DX8GDDR4V2666U]","Imported from file","Default","20/05/2025 11:00:26","0","-8.70414851306123E-14"
"CMW16GX4M2D3600C18","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 3600MHz Memory RAM CMW16GX4M2D3600C18","Imported from file","Default","20/05/2025 11:00:26","0","-2.93098878501041E-14"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","Imported from file","Default","20/05/2025 11:00:26","0","-5.6843418860808E-13"
"CMW16GX4M2C3600C16W","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 3600MHz Memory RAM CMW16GX4M2C3600C16W","Imported from file","Default","20/05/2025 11:00:26","0","-2.93098878501041E-14"
"CMW32GX4M2A2666C16","CORSAIR VENGEANCE RGB 32GB (2 x16GB) DDR4 2666MHz Memory RAM CMW32GX4M2A2666C16","Imported from file","Default","20/05/2025 11:00:26","0","-7.105427357601E-15"
"CMW64GX4M4D3600C18","CORSAIR VENGEANCE 64GB (4 x16GB) DDR4 3600MHz Memory RAM CMW64GX4M4D3600C18","Imported from file","Default","20/05/2025 11:00:26","0","-7.105427357601E-15"
"DX8GDDR4ET2400U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),DX8GDDR4ET2400U]","Imported from file","Default","20/05/2025 11:00:26","0","-8.88178419700125E-16"
"DX8GDDR3U1600U-SAM","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","20/05/2025 11:00:26","0","-5.6843418860808E-14"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","Imported from file","UK-Reballing","20/05/2025 11:00:26","0","-4.77484718430787E-12"
"F4-2400C15D-16GVR","G.SKIL RIPJAWS V 16GB (2x8GB) DDR4 2400MHz RAM F4-2400C15D-16GVR","Imported from file","Default","20/05/2025 11:00:26","0","-2.93098878501041E-14"
"CMW32GX4M4D3600C18","Corsair VENGEANCE RGB 32GB (4 x 8GB) DDR4 3600MHz Memory RAM CMW32GX4M4D3600C18","Imported from file","Default","20/05/2025 11:00:26","0","-2.93098878501041E-14"
"DX8GDDR3U1600U","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","20/05/2025 11:00:26","0","-9.09494701772928E-13"
"CMU16GX4M2C3200C16","Corsair VENGEANCE LED 16GB (2x8GB) DDR4 3200MHz RAM CMU16GX4M2C3200C16","Imported from file","Default","20/05/2025 11:00:26","0","-2.93098878501041E-14"
"DX8GDDR4T2400U-KING","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),DX8GDDR4T2400U]","Imported from file","Default","20/05/2025 11:00:26","0","-5.86197757002083E-14"
"DX4GDDR3-UF","IC on board Desktop Memory Ram 4GB DDR3","Imported from file","Default","20/05/2025 11:00:26","0","-3.97903932025656E-13"
"DX8GDDR3U1600U-HYN","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","20/05/2025 11:00:26","0","-5.6843418860808E-14"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","Imported from file","Default","20/05/2025 11:00:26","0","-1.4210854715202E-14"
"DX8GDDR4V2666U-MIC","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),DX8GDDR4V2666U]","Imported from file","Default","20/05/2025 11:00:26","0","-1.17239551400417E-13"
"DX8GDDR3LU1600U","[DESKTOP,DDR3L,PC3L-12800 (DDR3L-1600),8GB (1x8GB),DX8GDDR3LU1600U]","Imported from file","Default","20/05/2025 11:00:26","0","-1.70530256582424E-13"
"DX8GDDR4EP2133U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4EP2133U]","Imported from file","Default","20/05/2025 11:00:26","0","-4.44089209850063E-16"
"DX8GDDR3U1066U","[DESKTOP,DDR3,PC3-8500 (DDR3-1066),8GB (1x8GB),DX8GDDR3U1333U]","Imported from file","Default","20/05/2025 11:00:26","0","-1.06581410364015E-14"
"DX8GDDR4E-U 1RX8","Desktop Memory Ram 8GB DDR4 ECC 1RX8","Imported from file","UK-Reballing","20/05/2025 11:00:26","0","-5.00222085975111E-12"
"DX8GDDR3U1600U-KING","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","20/05/2025 11:00:26","0","-5.6843418860808E-14"
"DX4GDDR3-UF 1RX8","IC on board Desktop Memory Ram 4GB DDR3   1RX8","Imported from file","Default","20/05/2025 11:00:26","0","-6.25277607468888E-13"
"DX8GDDR4P2133U-HYN","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4P2133U]","Imported from file","Default","20/05/2025 11:00:26","0","-1.22213350550737E-12"
"DX8GDDR4T2400U-MIC","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),DX8GDDR4T2400U]","Imported from file","Default","20/05/2025 11:00:26","0","-4.68958205601666E-13"
"DX16GDDR4V2666U-SAM","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),16GB (1x16GB),DX16GDDR4V2666U]","Imported from file","Default","20/05/2025 11:00:26","0","-1.70530256582424E-13"
"DX8GDDR4P2133U-KING","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4P2133U]","Imported from file","Default","20/05/2025 11:00:26","0","-7.8159700933611E-13"
"DX16GDDR4V2666U","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),16GB (1x16GB),DX16GDDR4V2666U]","Imported from file","Default","20/05/2025 11:00:26","0","-2.27373675443232E-13"
"DX8GDDR4P2133U-MIC","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4P2133U]","Imported from file","Default","20/05/2025 11:00:26","0","-1.36424205265939E-12"
