SKU,Location,StockLevel,StockValue,DateTime,ChangeSource,Note
SX8GDDR4-U 2RX8,Default,0.0,0.0,2025-05-22 10:00:58,Imported from file,"Import corrected - Original value: -4.2632564145606e-14, Corrected value: 0.0"
L510C14D16R512S 840G7,Default,-106.0,0.0,2025-05-22 10:15:39,SCRAPPED BY tom@drmem.com,Standard Operation - PP: 0.00
840G7-UF,Default,0.0,0.0,2025-05-22 10:18:13,PO PO2205257309 to OPEN. Due 33 UserName: tom@drmem.com,PO Operation
L510C14D16R512S 840G7-B,Default,0.0,0.0,2025-05-22 10:18:13,PO PO2205257309 to OPEN. Due 44 UserName: tom@drmem.com,PO Operation
L510C14D16R512S 840G7-C,Default,0.0,0.0,2025-05-22 10:18:13,PO PO2205257309 to OPEN. Due 55 UserName: tom@drmem.com,PO Operation
840G7-UF,Default,33.0,4125.0,2025-05-22 10:18:17,PO PO2205257309 delivered 33 tom@drmem.com,PO Operation
L510C14D16R512S 840G7-B,Default,26.0,3250.0,2025-05-22 10:18:17,PO PO2205257309 delivered 26 tom@drmem.com,PO Operation
L510C14D16R512S 840G7-C,Default,51.0,6375.0,2025-05-22 10:18:17,PO PO2205257309 delivered 51 tom@drmem.com,PO Operation
5810-SPEC7,Default,0.0,0.0,2025-05-22 10:18:35,OPENING STOCK,Standard Operation - PP: 0.00
DX16GDDR4-U,Default,0.0,0.0,2025-05-22 10:33:07,PO PO-4777 to OPEN. Due 12 UserName: alfred@drmem.com,PO Operation
DX4GDDR3-U,Default,0.0,0.0,2025-05-22 10:33:07,PO PO-4777 to OPEN. Due 821 UserName: alfred@drmem.com,PO Operation
DX4GDDR4-U,Default,0.0,0.0,2025-05-22 10:33:07,PO PO-4777 to OPEN. Due 548 UserName: alfred@drmem.com,PO Operation
DX8GDDR4-U,Default,0.0,0.0,2025-05-22 10:33:07,PO PO-4777 to OPEN. Due 246 UserName: alfred@drmem.com,PO Operation
LX4GDDR3-U,Default,0.0,0.0,2025-05-22 10:33:07,PO PO-4777 to OPEN. Due 5316 UserName: alfred@drmem.com,PO Operation
LX4GDDR3-UF,Default,7.0,0.0,2025-05-22 10:33:07,PO PO-4777 to OPEN. Due 22 UserName: alfred@drmem.com,PO Operation
LX8GDDR3-U,Default,0.0,0.0,2025-05-22 10:33:07,PO PO-4777 to OPEN. Due 1321 UserName: alfred@drmem.com,PO Operation
misc,Default,0.0,0.0,2025-05-22 10:33:07,PO PO-4777 to OPEN. Due 13 UserName: alfred@drmem.com,PO Operation
E5-2620 v3-Composition,Default,0.0,0.0,2025-05-22 10:46:47,OPENING STOCK,Standard Operation - PP: 0.00
E5-2620 v4-Coposition,Default,0.0,0.0,2025-05-22 10:48:06,OPENING STOCK,Standard Operation - PP: 0.00
HA31TBWD,Default,-4.0,0.0,2025-05-22 10:48:25,Order 580728 ref: D2205255556,Standard Operation - PP: 0.00
E5-2650V3-Composition,Default,0.0,0.0,2025-05-22 10:52:02,OPENING STOCK,Standard Operation - PP: 0.00
E5-2690V3-Composition,Default,0.0,0.0,2025-05-22 10:59:21,OPENING STOCK,Standard Operation - PP: 0.00
E5-2690V4-Coposition,Default,0.0,0.0,2025-05-22 11:00:49,OPENING STOCK,Standard Operation - PP: 0.00
840G7-UF,Default,0.0,0.0,2025-05-22 11:01:12,Imported from file,"Import corrected - Original value: -4125.0, Corrected value: 0.0"
CSE-847-X9DRD-7LN4F-SPEC1,Default,0.0,0.0,2025-05-22 11:01:14,Imported from file,"Import corrected - Original value: -220.0, Corrected value: 0.0"
CSE-847-X9DRD-7LN4F-SPEC2,Default,0.0,0.0,2025-05-22 11:01:14,Imported from file,"Import corrected - Original value: -40.0, Corrected value: 0.0"
HA31TBWD,Default,0.0,0.0,2025-05-22 11:01:15,Imported from file,"Import corrected - Original value: 39.5796184729165, Corrected value: 0.0"
HX120GSSDSATA3-U,Default,0.0,0.0,2025-05-22 11:01:17,Imported from file,"Import corrected - Original value: -50.53419209049, Corrected value: 0.0"
i7-2600,Default,0.0,0.0,2025-05-22 11:01:17,Imported from file,"Import corrected - Original value: 13.5, Corrected value: 0.0"
L510C14D16R512S 840G7,Default,0.0,0.0,2025-05-22 11:01:18,Imported from file,"Import corrected - Original value: 12552.47897873, Corrected value: 0.0"
L510C14D16R512S 840G7-B,Default,0.0,0.0,2025-05-22 11:01:18,Imported from file,"Import corrected - Original value: -3250.0, Corrected value: 0.0"
L510C14D16R512S 840G7-C,Default,0.0,0.0,2025-05-22 11:01:18,Imported from file,"Import corrected - Original value: -6375.0, Corrected value: 0.0"
L511C15D16R256S 450G8,PIR,0.0,0.0,2025-05-22 11:01:18,Imported from file,"Import corrected - Original value: 183.426404999999, Corrected value: 0.0"
L58C13D8R256S x390 yoga,PIR,0.0,0.0,2025-05-22 11:01:19,Imported from file,"Import corrected - Original value: -9.947598300641399e-13, Corrected value: 0.0"
L58C15D16R256S 450G6,PIR,0.0,0.0,2025-05-22 11:01:19,Imported from file,"Import corrected - Original value: -5.6843418860808e-14, Corrected value: 0.0"
L58C15D16R256S 5500,PIR,0.0,0.0,2025-05-22 11:01:19,Imported from file,"Import corrected - Original value: -9.77706804405898e-12, Corrected value: 0.0"
L78C15D16R256S 5590,PIR,0.0,0.0,2025-05-22 11:01:20,Imported from file,"Import corrected - Original value: 183.426406, Corrected value: 0.0"
E5-2620 v3-Composition,Default,0.0,0.0,2025-05-22 11:05:01,PO CPU for Composition to OPEN. Due 22 UserName: kris@drmem.com,PO Operation
E5-2620 v4-Coposition,Default,0.0,0.0,2025-05-22 11:05:01,PO CPU for Composition to OPEN. Due 4 UserName: kris@drmem.com,PO Operation
E5-2650V3-Composition,Default,0.0,0.0,2025-05-22 11:05:01,PO CPU for Composition to OPEN. Due 10 UserName: kris@drmem.com,PO Operation
E5-2690V3-Composition,Default,0.0,0.0,2025-05-22 11:05:01,PO CPU for Composition to OPEN. Due 22 UserName: kris@drmem.com,PO Operation
E5-2690V4-Coposition,Default,0.0,0.0,2025-05-22 11:05:01,PO CPU for Composition to OPEN. Due 6 UserName: kris@drmem.com,PO Operation
E5-2620 v3-Composition,Default,22.0,0.0,2025-05-22 11:05:08,PO CPU for Composition delivered 22 kris@drmem.com,PO Operation
E5-2620 v4-Coposition,Default,4.0,0.0,2025-05-22 11:05:08,PO CPU for Composition delivered 4 kris@drmem.com,PO Operation
E5-2650V3-Composition,Default,10.0,0.0,2025-05-22 11:05:08,PO CPU for Composition delivered 10 kris@drmem.com,PO Operation
E5-2690V3-Composition,Default,22.0,0.0,2025-05-22 11:05:08,PO CPU for Composition delivered 22 kris@drmem.com,PO Operation
E5-2690V4-Coposition,Default,6.0,0.0,2025-05-22 11:05:09,PO CPU for Composition delivered 6 kris@drmem.com,PO Operation
DPD-UK,Default,-8.0,0.0,2025-05-22 11:06:07,Order 580729 ref: D2205252646,Standard Operation - PP: 0.00
I7-4770,Default,0.0,0.0,2025-05-22 11:06:07,Order 580729 ref: D2205252646,Standard Operation - PP: 17.50
i7-4790,Default,-49.0,0.0,2025-05-22 11:06:07,Order 580729 ref: D2205252646,Standard Operation - PP: 0.00
i7-6700,Default,0.0,0.0,2025-05-22 11:06:07,Order 580729 ref: D2205252646,Standard Operation - PP: 30.00
DPD-UK,Default,-9.0,0.0,2025-05-22 11:06:08,Order 580667 ref: D2105251642,Standard Operation - PP: 0.00
DPD-UK,Default,-10.0,0.0,2025-05-22 11:06:08,Order 580644 ref: D2105250840,Standard Operation - PP: 0.00
GOLD-6230R,Default,0.0,0.0,2025-05-22 11:06:08,Order 580667 ref: D2105251642,Standard Operation - PP: 95.00
i7-6700,Default,-6.0,-180.0,2025-05-22 11:06:08,Order 580644 ref: D2105250840,Standard Operation - PP: 30.00
i7-6700K,Default,-4.0,-25.8,2025-05-22 11:06:08,Order 580644 ref: D2105250840,Standard Operation - PP: 0.00
i7-6700T,Default,-8.0,-192.0,2025-05-22 11:06:08,Order 580644 ref: D2105250840,Standard Operation - PP: 24.00
i7-9700,Default,-5.0,0.0,2025-05-22 11:06:08,Order 580644 ref: D2105250840,Standard Operation - PP: 0.00
i7-3770,Default,56.0,866.5,2025-05-22 11:45:12,"PO PO-XUM-090525, new item added to PO UserName: alfred@drmem.com",PO Operation
i7-3770,Default,57.0,882.0,2025-05-22 11:45:15,PO PO-XUM-090525 delivered 1 alfred@drmem.com,PO Operation
DX4GDDR3-U,Default,0.0,0.0,2025-05-22 12:06:21,PO PO-4777 purchase item line update UserName: alfred@drmem.com,PO Operation
DX4GDDR3-UF,Default,0.0,0.0,2025-05-22 12:06:21,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
DX4GDDR4-U,Default,0.0,0.0,2025-05-22 12:06:21,PO PO-4777 purchase item line update UserName: alfred@drmem.com,PO Operation
DX4GDDR4-UF,Default,44.0,20.48,2025-05-22 12:06:21,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
DX8GDDR4-U,Default,0.0,0.0,2025-05-22 12:06:21,PO PO-4777 purchase item line update UserName: alfred@drmem.com,PO Operation
DX8GDDR4-UF,Default,60.0,50.599999999999916,2025-05-22 12:06:21,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
LX8GDDR3-U,Default,0.0,0.0,2025-05-22 12:06:21,PO PO-4777 purchase item line update UserName: alfred@drmem.com,PO Operation
LX8GDDR3-UF,Default,29.0,11.34,2025-05-22 12:06:21,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
DX16GDDR4-U,Default,0.0,0.0,2025-05-22 12:06:22,PO PO-4777 purchase item line update UserName: alfred@drmem.com,PO Operation
DX4GDDR3E-U,Default,0.0,0.0,2025-05-22 12:09:32,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
SX16GDDR4-U,Default,0.0,0.0,2025-05-22 12:13:46,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
SX32GDDR4-U,Default,0.0,0.0,2025-05-22 12:13:46,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
DX16GDDR4E-U,Default,14.0,66.16000000000011,2025-05-22 12:14:59,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
DX4GDDR4E-U,Default,0.0,0.0,2025-05-22 12:14:59,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
SX8GDDR4-U 1RX4,Default,0.0,0.0,2025-05-22 12:14:59,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
SX32GDDR4-U,Default,0.0,0.0,2025-05-22 12:16:11,PO PO-4777 purchase item line update UserName: alfred@drmem.com,PO Operation
SCRAP-RAM-NONMETAL,Default,26.0,1229.0,2025-05-22 12:20:39,"PO PO-4777, new item added to PO UserName: alfred@drmem.com",PO Operation
DX16GDDR4-U,Default,8.0,64.0,2025-05-22 12:24:28,PO PO-4777 delivered 8 alfred@drmem.com,PO Operation
DX4GDDR3-U,Default,922.0,461.0,2025-05-22 12:24:28,PO PO-4777 delivered 922 alfred@drmem.com,PO Operation
DX4GDDR3-UF,Default,47.0,0.0,2025-05-22 12:24:28,PO PO-4777 delivered 47 alfred@drmem.com,PO Operation
DX4GDDR4-U,Default,672.0,1008.0,2025-05-22 12:24:28,PO PO-4777 delivered 672 alfred@drmem.com,PO Operation
DX8GDDR4-U,Default,435.0,1740.0,2025-05-22 12:24:28,PO PO-4777 delivered 435 alfred@drmem.com,PO Operation
LX4GDDR3-U,Default,469.0,187.6,2025-05-22 12:24:28,PO PO-4777 delivered 469 alfred@drmem.com,PO Operation
LX4GDDR3-UF,Default,29.0,0.0,2025-05-22 12:24:28,PO PO-4777 delivered 22 alfred@drmem.com,PO Operation
LX8GDDR3-U,Default,196.0,441.0,2025-05-22 12:24:28,PO PO-4777 delivered 196 alfred@drmem.com,PO Operation
DX4GDDR3E-U,Default,32.0,12.8,2025-05-22 12:24:29,PO PO-4777 delivered 32 alfred@drmem.com,PO Operation
DX4GDDR4-UF,Default,75.0,20.48,2025-05-22 12:24:29,PO PO-4777 delivered 31 alfred@drmem.com,PO Operation
DX8GDDR4-UF,Default,79.0,60.099999999999916,2025-05-22 12:24:29,PO PO-4777 delivered 19 alfred@drmem.com,PO Operation
LX8GDDR3-UF,Default,37.0,11.34,2025-05-22 12:24:29,PO PO-4777 delivered 8 alfred@drmem.com,PO Operation
SX16GDDR4-U,Default,1.0,3.5,2025-05-22 12:24:29,PO PO-4777 delivered 1 alfred@drmem.com,PO Operation
SX32GDDR4-U,Default,142.0,1420.0,2025-05-22 12:24:29,PO PO-4777 delivered 142 alfred@drmem.com,PO Operation
DX16GDDR4E-U,Default,15.0,74.16000000000011,2025-05-22 12:24:30,PO PO-4777 delivered 1 alfred@drmem.com,PO Operation
DX4GDDR4E-U,Default,1.0,1.5,2025-05-22 12:24:30,PO PO-4777 delivered 1 alfred@drmem.com,PO Operation
SCRAP-RAM-NONMETAL,Default,88.0,4205.0,2025-05-22 12:24:30,PO PO-4777 delivered 62 alfred@drmem.com,PO Operation
SX8GDDR4-U 1RX4,Default,3.0,3.0,2025-05-22 12:24:30,PO PO-4777 delivered 3 alfred@drmem.com,PO Operation
00WG701,Default,-1.0,0.0,2025-05-22 12:33:28,Order 580744 ref: 05-13114-61023,Standard Operation - PP: 0.00
660093-001,Default,-1.0,0.0,2025-05-22 12:39:35,Order 580745 ref: 05-13114-61047,Standard Operation - PP: 0.00
L510C14D16R512S 840G7,Default,-1.0,0.0,2025-05-22 12:42:04,Order 580730 ref: 206-2850576-2031502,Standard Operation - PP: 0.00
L510C14D16R512S 840G7,Default,-2.0,0.0,2025-05-22 12:42:04,Order 580687 ref: 203-4230051-6248310,Standard Operation - PP: 0.00
L510C14D16R512S 840G7,Default,-3.0,0.0,2025-05-22 12:42:04,Order 580739 ref: 206-7937183-7600349,Standard Operation - PP: 0.00
L510C14D16R512S 840G7,Default,-4.0,0.0,2025-05-22 12:42:04,Order 580688 ref: 204-7158859-0201924,Standard Operation - PP: 0.00
L510C14D16R512S 840G7,Default,-6.0,0.0,2025-05-22 12:42:04,Order 580723 ref: 202-6119536-9293929,Standard Operation - PP: 0.00
L510C14D16R512S 840G7,Default,-7.0,0.0,2025-05-22 12:42:04,Order 580725 ref: 202-6115407-9133968,Standard Operation - PP: 0.00
L57C15D16R256S 650G4-C,Default,-1.0,0.0,2025-05-22 12:42:04,Order 580683 ref: 16-13096-75055,Standard Operation - PP: 0.00
L58C14D16R256S 5400,Default,-4.0,-343.12,2025-05-22 12:42:04,Order 580675 ref: BM-51886323,Standard Operation - PP: 85.78
L510C14D16R512S 840G7,Default,-8.0,0.0,2025-05-22 12:42:05,Order 580733 ref: 203-0191611-3401112,Standard Operation - PP: 0.00
L510C14D8R256S 5410,Default,-1.0,0.0,2025-05-22 12:42:05,Order 580706 ref: 204-8030079-7693118,Standard Operation - PP: 0.00
L511C14D16R512S 5420-B,Default,-1.0,0.0,2025-05-22 12:42:05,Order 580682 ref: BM-51890242,Standard Operation - PP: 0.00
L58C13D16R256S 830G5,Default,0.0,0.0,2025-05-22 12:42:05,Order 580692 ref: 026-1541088-4279562,Standard Operation - PP: 0.00
L58C14D16R256S 840G6-B,Default,-1.0,-91.99999999999977,2025-05-22 12:42:05,Order 580726 ref: BM-51911761,Standard Operation - PP: 92.00
L58C14D16R256S 840G6-B,Default,-2.0,-183.99999999999955,2025-05-22 12:42:05,Order 580742 ref: BM-51915507,Standard Operation - PP: 92.00
L58C14D16R256S 840g6,Default,-1.0,0.0,2025-05-22 12:42:05,Order 580710 ref: 202-8207416-0829104,Standard Operation - PP: 0.00
1TBHDD,Gaming PC & Laptops,-1.0,-9.427528724279835,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: 9.43
1TBHDD,Gaming PC & Laptops,-2.0,-18.85505744855967,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: 9.43
A520M,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
AMD-Ryzen-5-5500,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
AMD-STEALTH-65W,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: 0.00
C0,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
C4-FRONT-PANEL,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
C5,Gaming PC & Laptops,-4.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: 0.00
DX16GDDR4AA3200,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
DX16GDDR4AA3200,Gaming PC & Laptops,-4.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: -0.00
H510M-HDV/M.2,Gaming PC & Laptops,-9.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: -0.00
HX512GSSDM2PCIE,Gaming PC & Laptops,-1.0,-14.07665,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: 14.08
HX512GSSDM2PCIE,Gaming PC & Laptops,-2.0,-28.1533,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: 14.08
PSU-700W,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
PSU-700W,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: -0.00
PowerCable,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
PowerCable,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: -0.00
RTX40608G,Gaming PC & Laptops,-17.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
RTX40608G,Gaming PC & Laptops,-18.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: -0.00
TDP-95,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: -0.00
WIFI-CARD,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: -0.00
WIFI-CARD,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: -0.00
WINDOWS-11-HOME,Gaming PC & Laptops,-1.0,-8.208333333333332,2025-05-22 12:42:09,Order 580715 ref: 205-4716822-5863516,Standard Operation - PP: 8.21
WINDOWS-11-HOME,Gaming PC & Laptops,-2.0,-16.416666666666664,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: 8.21
i5-10400F,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: 0.00
weight,Gaming PC & Laptops,-22.0,0.0,2025-05-22 12:42:09,Order 580684 ref: 205-4224196-8854757,Standard Operation - PP: -0.00
1TBHDD,Gaming PC & Laptops,-3.0,-28.282586172839505,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: 9.43
1TBHDD,Gaming PC & Laptops,-4.0,-37.71011489711934,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: 9.43
A520M,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: -0.00
A520M,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
AMD-Ryzen-5-5500,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: -0.00
AMD-Ryzen-5-5500,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
AMD-STEALTH-65W,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: 0.00
AMD-STEALTH-65W,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: 0.00
C0,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: -0.00
C0,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
C3-FRONT-PANEL,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: 0.00
C4-FRONT-PANEL,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
DX16GDDR4AA3200,Gaming PC & Laptops,-6.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: -0.00
DX16GDDR4AA3200,Gaming PC & Laptops,-8.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
HX512GSSDM2PCIE,Gaming PC & Laptops,-3.0,-42.22995,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: 14.08
HX512GSSDM2PCIE,Gaming PC & Laptops,-4.0,-56.3066,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: 14.08
PSU-700W,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: -0.00
PSU-700W,Gaming PC & Laptops,-4.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
PowerCable,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: -0.00
PowerCable,Gaming PC & Laptops,-4.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
RTX40608G,Gaming PC & Laptops,-19.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: -0.00
RTX40608G,Gaming PC & Laptops,-20.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
WIFI-CARD,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: -0.00
WIFI-CARD,Gaming PC & Laptops,-4.0,0.0,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: -0.00
WINDOWS-11-HOME,Gaming PC & Laptops,-3.0,-24.624999999999996,2025-05-22 12:42:10,Order 580716 ref: 205-2012294-8049906,Standard Operation - PP: 8.21
WINDOWS-11-HOME,Gaming PC & Laptops,-4.0,-32.83333333333333,2025-05-22 12:42:10,Order 580677 ref: 205-3841807-9744360,Standard Operation - PP: 8.21
A620M,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:11,Order 580678 ref: 205-8673376-2515555,Standard Operation - PP: 0.00
AMD-Ryzen-5-8400F,Gaming PC & Laptops,-1.0,0.0,2025-05-22 12:42:11,Order 580678 ref: 205-8673376-2515555,Standard Operation - PP: 0.00
C0,Gaming PC & Laptops,-4.0,0.0,2025-05-22 12:42:11,Order 580678 ref: 205-8673376-2515555,Standard Operation - PP: -0.00
C4-FRONT-PANEL,Gaming PC & Laptops,-3.0,0.0,2025-05-22 12:42:11,Order 580678 ref: 205-8673376-2515555,Standard Operation - PP: -0.00
DX8GDDR5-U,Gaming PC & Laptops,-2.0,0.0,2025-05-22 12:42:11,Order 580678 ref: 205-8673376-2515555,Standard Operation - PP: 0.00
HX1TSSDM2PCIE-U,Gaming PC & Laptops,-1.0,-17.88535,2025-05-22 12:42:11,Order 580678 ref: 205-8673376-2515555,Standard Operation - PP: 17.89
PSU-700W,Gaming PC & Laptops,-5.0,0.0,2025-05-22 12:42:11,Order 580678 ref: 205-8673376-2515555,Standard Operation - PP: -0.00
PowerCable,Gaming PC & Laptops,-5.0,0.0,2025-05-22 12:42:11,Order 580678 ref: 205-8673376-2515555,Standard Operation - PP: -0.00
