ItemNumber,Location,FinalStockLevel,FinalStockValue,PurchasePrice
SE52683V3C112G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C120G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C120G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C120G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C120G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C120G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C120G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C120G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C128G0TS CSE-819U,Default,2.0,0.0,0.0
SE52683V3C128G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C128G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C128G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C128G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C128G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C128G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C12G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C12G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C12G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C12G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C12G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C12G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C12G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C136G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C136G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C136G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C136G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C136G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C136G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C136G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C144G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C144G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C144G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C144G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C144G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C144G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C144G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C152G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C152G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C152G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C152G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C152G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C152G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C152G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C160G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C160G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C160G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C160G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C160G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C160G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C160G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C168G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C168G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C168G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C168G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C168G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C168G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C168G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C16G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C16G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C16G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C16G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C16G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C16G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C16G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C176G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C176G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C176G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C176G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C176G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C176G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C176G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C184G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C184G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C184G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C184G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C184G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C184G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C184G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C192G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C192G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C192G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C192G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C192G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C192G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C192G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C208G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C208G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C208G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C208G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C208G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C208G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C208G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C20G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C20G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C20G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C20G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C20G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C20G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C20G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C224G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C224G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C224G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C224G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C224G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C224G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C224G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C240G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C240G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C240G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C240G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C240G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C240G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C240G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C24G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C24G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C24G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C24G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C24G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C24G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C24G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C256G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C256G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C256G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C256G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C256G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C256G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C272G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C272G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C272G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C272G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C272G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C272G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C272G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C288G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C288G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C288G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C288G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C288G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C288G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C288G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C28G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C28G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C28G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C28G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C28G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C28G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C28G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C304G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C304G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C304G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C304G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C304G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C304G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C304G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C320G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C320G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C320G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C320G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C320G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C320G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C320G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C32G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C32G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C32G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C32G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C32G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C32G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C32G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C336G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C336G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C336G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C336G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C336G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C336G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C336G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C352G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C352G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C352G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C352G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C352G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C352G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C352G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C368G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C368G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C368G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C368G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C368G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C368G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C368G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C36G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C36G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C36G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C36G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C36G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C36G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C36G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C384G0TS CSE-819U,Default,2.0,0.0,0.0
SE52683V3C384G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C384G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C384G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C384G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C384G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C384G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C40G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C40G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C40G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C40G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C40G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C40G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C40G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C44G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C44G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C44G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C44G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C44G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C44G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C44G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C48G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C48G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C48G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C48G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C48G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C48G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C48G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C4G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C4G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C4G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C4G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C4G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C4G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C4G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C52G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C52G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C52G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C52G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C52G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C52G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C52G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C56G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C56G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C56G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C56G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C56G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C56G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C56G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C60G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C60G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C60G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C60G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C60G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C60G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C60G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C64G0TS CSE-819U,Default,2.0,0.0,0.0
SE52683V3C64G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C64G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C64G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C64G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C64G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C64G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C68G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C68G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C68G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C68G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C68G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C68G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C68G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C72G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C72G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C72G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C72G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C72G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C72G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C72G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C76G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C76G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C76G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C76G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C76G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C76G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C76G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C80G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C80G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C80G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C80G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C80G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C80G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C80G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C84G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C84G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C84G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C84G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C84G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C84G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C84G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C88G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C88G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C88G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C88G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C88G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C88G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C88G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C8G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C8G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C8G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C8G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C8G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C8G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C8G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C92G0TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C92G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C92G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C92G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C92G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C92G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C92G6TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C96G0TS CSE-819U,Default,2.0,0.0,0.0
SE52683V3C96G1TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C96G2TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C96G3TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C96G4TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C96G5TS CSE-819U,Default,0.0,0.0,0.0
SE52683V3C96G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C0G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C0G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C0G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C0G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C0G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C0G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C0G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C104G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C104G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C104G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C104G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C104G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C104G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C104G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C112G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C112G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C112G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C112G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C112G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C112G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C112G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C120G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C120G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C120G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C120G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C120G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C120G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C120G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C128G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C128G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C128G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C128G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C128G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C128G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C12G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C12G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C12G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C12G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C12G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C12G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C12G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C136G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C136G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C136G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C136G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C136G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C136G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C136G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C144G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C144G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C144G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C144G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C144G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C144G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C144G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C152G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C152G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C152G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C152G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C152G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C152G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C152G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C160G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C160G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C160G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C160G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C160G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C160G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C168G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C168G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C168G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C168G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C168G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C168G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C168G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C16G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C16G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C16G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C16G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C16G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C16G5TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C16G6TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C176G0TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C176G1TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C176G2TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C176G3TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C176G4TS CSE-819U,Default,0.0,0.0,0.0
SE52690V3C176G5TS CSE-819U,Default,0.0,0.0,0.0
