ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"830G5-UF","830G5-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:49","1","12.555214"
"840G7-UF","840G7-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:49","1","126.9641"
"7480-UF","7480-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:49","1","91.555214"
"840g3-UF","840g3-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:49","1","75.18"
"640G3-UF","640G3-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:49","1","94.285"
"7480-UF","7480-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:49","1","91.555214"
"5400-UF","5400-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:50","1","70"
"1030G2-UF","1030G2-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:50","1","184.75"
"830G5-UF","830G5-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:50","1","12.555214"
"5470-UF","5470-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:50","1","63.97"
"840G7-UF","840G7-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:50","1","126.9641"
"830G6-UF","830G6-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:50","1","113.52"
"840g6-UF","840g6-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:50","1","96.1900000000001"
"830G6-UF","830G6-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:51","1","113.52"
"840G7-UF","840G7-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:51","1","126.9641"
"L76C15D16R256S Zbook 15UG3-UF","Laptop i7-6th cpu 15 Inch 16GB RAM 256GB SSD Z BOOK 15UG3","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:51","1","0"
"830G6-UF","830G6-UF","PO PO15042511416 delivered 7 tom@drmem.com","Default","14/05/2025 15:15:51","7","651"
"840g5-UF","840g5-UF","PO PO15042511416 delivered 4 tom@drmem.com","Default","14/05/2025 15:15:51","4","444.52"
"840g6-UF","840g6-UF","PO PO15042511416 delivered 9 tom@drmem.com","Default","14/05/2025 15:15:51","9","837"
"830G5-UF","830G5-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:51","1","90"
"840G8-UF","840G8-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:51","1","130"
"440g8-UF","440g8-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:52","1","130"
"5400-UF","5400-UF","PO PO15042511416 delivered 4 tom@drmem.com","Default","14/05/2025 15:15:52","4","343.16"
"7420-UF","7420-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:52","1","98"
"7300-UF","7300-UF","PO PO15042511416 delivered 2 tom@drmem.com","Default","14/05/2025 15:15:52","2","160"
"7310-UF","7310-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:52","1","95"
"5300-UF","5300-UF","PO PO15042511416 delivered 2 tom@drmem.com","Default","14/05/2025 15:15:52","2","160"
"7480-UF","7480-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:52","1","80"
"830G6-UF","830G6-UF","PO PO15042511416 delivered 2 tom@drmem.com","Default","14/05/2025 15:15:52","2","227.040000000001"
"5420-UF","5420-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:52","1","127.865214"
"Zbook-UF","Zbook-UF","PO PO15042511416 delivered 2 tom@drmem.com","Default","14/05/2025 15:15:53","2","0"
"830G6-UF","830G6-UF","PO PO15042511416 delivered 9 tom@drmem.com","Default","14/05/2025 15:15:53","9","805.5"
"845G7-UF","845G7-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:53","1","110"
"840g5-UF","840g5-UF","PO PO15042511416 delivered 2 tom@drmem.com","Default","14/05/2025 15:15:53","2","180"
"5400-UF","5400-UF","PO PO15042511416 delivered 2 tom@drmem.com","Default","14/05/2025 15:15:53","2","150"
"830G5-UF","830G5-UF","PO PO15042511416 delivered 3 tom@drmem.com","Default","14/05/2025 15:15:53","3","264"
"5410-UF","5410-UF","PO PO15042511416 delivered 2 tom@drmem.com","Default","14/05/2025 15:15:53","2","160"
"830G6-UF","830G6-UF","PO PO15042511416 delivered 1 tom@drmem.com","Default","14/05/2025 15:15:53","1","88"
"840g5-UF","840g5-UF","PO PO15042511416 delivered 4 tom@drmem.com","Default","14/05/2025 15:15:53","4","352"
"RTX4070S12G","RTX 4070 Super 12G","Stock Count Adjustment UserName: gpc-line@drmem.com","Gaming PC & Laptops","14/05/2025 15:26:13","-1","-423.487"
"RTX407012G","RTX4070 12G","SCRAPPED BY arturas@drmem.com","Gaming PC & Laptops","14/05/2025 15:26:25","-3","-1360.11"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:41","0","0"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"LX4GDDR4-UF","IC on board Laptop Memory Ram 4GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"LX8GDDR4-UF","IC on board Laptop Memory Ram 8GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"DX4GDDR4-U","Desktop Memory Ram 4GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"DX8GDDR4-U","Desktop Memory Ram 8GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"DX4GDDR4-UF","IC on board Desktop Memory Ram 4GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"SX8GDDR4-U 1Rx8","IC on board Server Memory Ram 8GB DDR4   1rx8","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"SX8GDDR4-U 1RX4","IC on board Server Memory Ram 8GB DDR4 1RX4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"SX32GDDR4-U","Server Memory Ram 32GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","9.09494701772928E-13"
"SX32GDDR4-U 4RX4","Server Memory Ram 32GB DDR4 4RX4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"SX16GDDR4-U","Server Memory Ram 16GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"SX64GDDR4-U","Server Memory Ram 64GB DDR4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"SX64GDDR4-U 4RX4","Server Memory Ram 64GB DDR4 4RX4","PO PO-4730-2, new item added to PO UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","PO PO-4730-2 purchase item line update UserName: alfred@drmem.com","Default","14/05/2025 15:26:42","0","0"
"AMD-Ryzen-5-8600G","AMD Ryzen 5 8600G CPU Processor","Stock Count Adjustment UserName: gpc-line@drmem.com","Gaming PC & Laptops","14/05/2025 15:27:59","2","231.356506"
"RTX4070S12G","RTX 4070 Super 12G","Stock Count Adjustment UserName: gpc-line@drmem.com","Gaming PC & Laptops","14/05/2025 15:27:59","1","423.487"
"misc","misc","PO PO-4757 to DELIVERED. Due 28 UserName: account@drmem.com","Default","14/05/2025 15:29:22","0","0"
"misc","misc","PO PO-4745 purchase item line update UserName: account@drmem.com","Default","14/05/2025 15:30:19","0","0"
"misc","misc","PO PO-4738 to DELIVERED. Due 26 UserName: account@drmem.com","Default","14/05/2025 15:31:14","0","0"
"HA2500-9","500GB 2.5"" SATA HDD 9mm","Order 580176 ref: D1405250412","Sharjah","14/05/2025 18:03:57","-20","-67.3230412700987"
"830G5-UF","830G5-UF","Imported from file","Default","14/05/2025 23:00:26","0","-5.6843418860808E-14"
"C1-FAN","C1-FAN","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-1.77635683940025E-15"
"440g8-UF","440g8-UF","Imported from file","Default","14/05/2025 23:00:26","0","-9.9475983006414E-13"
"CMW64GX4M4D3600C18","CORSAIR VENGEANCE 64GB (4 x16GB) DDR4 3600MHz Memory RAM CMW64GX4M4D3600C18","Imported from file","Default","14/05/2025 23:00:26","0","-1.4210854715202E-14"
"CM4GX16GE2133C13K8","Corsair VENGEANCE LPX 16GB (1x16GB) DDR4 2133MHz RAM CM4GX16GE2133C13K8","Imported from file","Default","14/05/2025 23:00:26","0","-4.2632564145606E-14"
"CMW32GX4M4C3200C16W","Corsair VENGEANCE RGB 32GB (4 x 8GB) DDR4 3200MHz Memory RAM CMW32GX4M4C3200C16W","Imported from file","Default","14/05/2025 23:00:26","0","-6.03961325396085E-14"
"5470-UF","5470-UF","Imported from file","Default","14/05/2025 23:00:26","0","-1.13686837721616E-13"
"7480-UF","7480-UF","Imported from file","Default","14/05/2025 23:00:26","0","-5.6843418860808E-14"
"1TBHDD","1TB HDD","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-2.27373675443232E-13"
"CMW16GX4M2C3600C16W","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 3600MHz Memory RAM CMW16GX4M2C3600C16W","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"256GBMSATA","256GB MLC SATA 6Gb/s mSATA Internal Solid State Drive SSD Laptop PC Desktop","Imported from file","Default","14/05/2025 23:00:26","0","-0.0165289256198351"
"CMW32GX4M4C3200C16","CORSAIR VENGEANCE 32GB (4 x8GB) DDR4 3200MHz Memory RAM CMW32GX4M4C3200C16","Imported from file","Default","14/05/2025 23:00:26","0","-8.88178419700125E-14"
"CMK16GX4M2D3600C16","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3600MHz Memory RAM CMK16GX4M2D3600C16","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"16GB-PC4-2Rx4-R-ECC","16GB DDR4 ECC Registered DIMM","Imported from file","Default","14/05/2025 23:00:26","0","-9.66338120633736E-13"
"C2-FRONT-PANEL","C2 CASE FRONT PANEL","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-7.27595761418343E-12"
"2.5-120-SATA-SSD","120GB 2.5 SATA SOLID STATE DRIVE SSD","Imported from file","Sharjah","14/05/2025 23:00:26","0","-5.6843418860808E-14"
"1TBHDD","1TB HDD","Imported from file","UK Shop","14/05/2025 23:00:26","0","-7.105427357601E-14"
"CMW16GX4M2A2666C16","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 2666MHz Memory RAM CMW16GX4M2A2666C16","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMK16GX4M2B3333C16","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3333MHz Memory RAM CMK16GX4M2B3333C16","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMK16GX4M2D3000C16","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMK16GX4M2D3000C16","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"2TBHDD","2TB HDD","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-8.41282599139959E-12"
"5270-UF","5270-UF","Imported from file","Default","14/05/2025 23:00:26","0","-9.09494701772928E-13"
"CMW32GX4M2A2666C16","CORSAIR VENGEANCE RGB 32GB (2 x16GB) DDR4 2666MHz Memory RAM CMW32GX4M2A2666C16","Imported from file","Default","14/05/2025 23:00:26","0","-1.4210854715202E-14"
"AMD-Ryzen-5-5500","AMD Ryzen 5 5500 CPU Processor","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-9.09494701772928E-13"
"B75-G","B75 (Orange or Blue Board, 2 x RAM slots)","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-4.54747350886464E-13"
"CMK16GX4M2B3000C15","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMK16GX4M2B3000C15","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMR16GX4M2C3000C15","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMR16GX4M2C3000C15","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMK16GX4M4A2666C16","CORSAIR VENGEANCE LPX 16GB (4 x 4GB) DDR4 DRAM 2666MHz C16 Memory RAM","Imported from file","Default","14/05/2025 23:00:26","0","-2.75335310107039E-14"
"840G7-UF","840G7-UF","Imported from file","Default","14/05/2025 23:00:26","0","-9.77706804405898E-12"
"CMK16GX4M2B3000C15B","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMK16GX4M2B3000C15B","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMU16GX4M2C3200C16","Corsair VENGEANCE LED 16GB (2x8GB) DDR4 3200MHz RAM CMU16GX4M2C3200C16","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"A520M","AMD Motherboard","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-2.04636307898909E-12"
"CMW32GX4M4D3600C18","Corsair VENGEANCE RGB 32GB (4 x 8GB) DDR4 3600MHz Memory RAM CMW32GX4M4D3600C18","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMK16GX4M2Z3600C18","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3600MHz Memory RAM CMK16GX4M2Z3600C18","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMK16GX4M2K4600C19","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 4600MHz Memory RAM CMK16GX4M2K4600C19","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMK16GX4M2D3000C16W","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3000MHz Memory RAM CMK16GX4M2D3000C16W","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"5590-UF","5590-UF","Imported from file","Default","14/05/2025 23:00:26","0","-9.09494701772928E-13"
"C0","GameMax Case, 6 Fans. For C1, C2, C3, C4","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-5.45696821063757E-11"
"CMK32GX4M2A2666C16","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 2666MHz RAM CMK32GX4M2A2666C16","Imported from file","Default","14/05/2025 23:00:26","0","-7.105427357601E-14"
"A620M","Ryzen AM5 Motherboard","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-4.54747350886464E-13"
"CMK16GX4M2B3200C16","CORSAIR VENGEANCE LPX 16GB (2 x 8GB) DDR4 3200MHz Memory RAM CMK16GX4M2B3200C16","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMW16GX4M2C3200C16","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 3200MHz Memory RAM CMW16GX4M2C3200C16","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"AMD-STEALTH-65W","AMD Wraith Stealth Processor Cooler","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-3.41060513164848E-12"
"830G6-UF","830G6-UF","Imported from file","Default","14/05/2025 23:00:26","0","-3.63797880709171E-12"
"CMK32GX4M2Z3600C18","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 3600MHz RAM CMK32GX4M2Z3600C18","Imported from file","Default","14/05/2025 23:00:26","0","-2.8421709430404E-14"
"CMW16GX4M2D3600C18","Corsair VENGEANCE RGB 16GB (2 x 8GB) DDR4 3600MHz Memory RAM CMW16GX4M2D3600C18","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"AMD-Ryzen-5-4650G","AMD Ryzen 5 4650G CPU Processor","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-8.86757334228605E-12"
"Caddy-01-SC93301-XX00C003","SuperMicro 3.5"" SATA SAS HDD Caddy Tray 01-SC93301-XX00C003","Imported from file","Default","14/05/2025 23:00:26","0","-7.95807864051312E-13"
"BLS4G4D240FSB.8FBD2","MICRON BALLISTIX 4GB (1 x 4GB) DDR4 DRAM 2400MHZ Memory Gaming RAM","Imported from file","Default","14/05/2025 23:00:26","0","-9.10382880192628E-15"
"CMH32GX4M4E3200C16","Corsair VENGEANCE RGB 32GB (4 x 8GB) DDR4 3200MHz Memory RAM CMH32GX4M4E3200C16","Imported from file","Default","14/05/2025 23:00:26","0","-3.01980662698043E-14"
"CMW32GX4M2Z3600C18","CORSAIR VENGEANCE 32GB (2 x16GB) DDR4 3600MHz Memory RAM CMW32GX4M2Z3600C18","Imported from file","Default","14/05/2025 23:00:26","0","-1.4210854715202E-14"
"CMK32GX4M2A2133C13","CORSAIR VENGEANCE 32GB (2 x16GB) DDR4 2133MHz Memory RAM CMK32GX4M2A2133C13","Imported from file","Default","14/05/2025 23:00:26","0","-1.4210854715202E-14"
"CMK8GX4M2A2400C14","CORSAIR VENGEANCE LPX 8GB (2 x 4GB) DDR4 DRAM 2400MHz C14 Memory Kit - Black","Imported from file","Default","14/05/2025 23:00:26","0","-9.10382880192628E-15"
"CMK8GX4M2A2133C13","CORSAIR VENGEANCE LPX 8GB (2 x 4GB) DDR4 DRAM 2133MHz C13 Memory Kit - Black","Imported from file","Default","14/05/2025 23:00:26","0","-9.10382880192628E-15"
"CMK32GX4M4A2666C16W","CORSAIR VENGEANCE LPX 32GB (4 x 8GB) DDR4 2400MHz Memory RAM CMK32GX4M4A2666C16W","Imported from file","Default","14/05/2025 23:00:26","0","-6.03961325396085E-14"
"CMK32GX4M2E3200C16","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 3200MHz RAM CMK32GX4M2E3200C16","Imported from file","Default","14/05/2025 23:00:26","0","-2.8421709430404E-14"
"C4-FRONT-PANEL","C4 CASE FRONT PANEL","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:26","0","-1.81898940354586E-12"
"Desktop-Scrap","Scrap Desktop","Imported from file","Default","14/05/2025 23:00:28","0","-6.3664629124105E-12"
"DX4GDDR4EP2133U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),DX4GDDR4EP2133U]","Imported from file","Default","14/05/2025 23:00:28","0","-1.4210854715202E-14"
"DX16GDDR4T2400U-SAM","Samsung 16GB Desktop Memory RAM DDR4 2400MHz DIMM PC4-19200 1.2V 288 Pin","Imported from file","Default","14/05/2025 23:00:28","0","-6.25277607468888E-13"
"DX16GDDR4T2400U","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),16GB (1x16GB),DX16GDDR4T2400U]","Imported from file","Default","14/05/2025 23:00:28","0","-9.09494701772928E-13"
"GTX10808G","GTX10808G - Composite item","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:28","0","-7.38964445190504E-13"
"DX4GDDR3E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","Imported from file","Default","14/05/2025 23:00:28","0","-0.755357142857143"
"F4-2400C15D-16GVR","G.SKIL RIPJAWS V 16GB (2x8GB) DDR4 2400MHz RAM F4-2400C15D-16GVR","Imported from file","Default","14/05/2025 23:00:28","0","-3.01980662698043E-14"
"DX16GDDR4V2666U","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),16GB (1x16GB),DX16GDDR4V2666U]","Imported from file","Default","14/05/2025 23:00:28","0","-4.54747350886464E-13"
"DX16GDDR4AA3200","Desktop 16GB DDR4 3200MHZ","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:28","0","-9.77706804405898E-12"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","Imported from file","Default","14/05/2025 23:00:28","0","-5.13837710701728"
"DX4GDDR3LU1866U","[DESKTOP,DDR3L,PC3L-14900 (DDR3L-1866),4GB (1x4GB),DX4GDDR3LU1866U]","Imported from file","Default","14/05/2025 23:00:28","0","0.18188945511564"
"DX4GDDR3LU1600U","[DESKTOP,DDR3L,PC3L-12800 (DDR3L-1600),4GB (1x4GB),DX4GDDR3LU1600U]","Imported from file","Default","14/05/2025 23:00:28","0","4.9564876519012"
"DX16GDDR4P2133U","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),16GB (1x16GB),DX16GDDR4P2133U]","Imported from file","Default","14/05/2025 23:00:28","0","-1.25055521493778E-12"
"DX4GDDR4E-U","Desktop Memory Ram 4GB DDR3 ECC","Imported from file","Default","14/05/2025 23:00:28","0","-1.99840144432528E-15"
"DX8GDDR5-U","Desktop Memory Ram 8GB DDR5","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:28","0","-2.8421709430404E-13"
"E5-2630-V4","LGA2011-3 Intel Xeon E5 2630V4 SR2R7 10Cores 25MB Cache 3.10GHz Max Frequency","Imported from file","Default","14/05/2025 23:00:28","0","-4.54747350886464E-13"
"DX4GDDR4-U","Desktop Memory Ram 4GB DDR4","Imported from file","Default","14/05/2025 23:00:28","0","-9.54969436861575E-12"
"DX8GDDR4-U","Desktop Memory Ram 8GB DDR4","Imported from file","Default","14/05/2025 23:00:28","0","-7.27595761418343E-11"
"DX8GDDR4T2400U-KING","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),DX8GDDR4T2400U]","Imported from file","Default","14/05/2025 23:00:28","0","-6.03961325396085E-14"
"GT7302G","GT 730 2G","Imported from file","Gaming PC & Laptops","14/05/2025 23:00:28","0","-1.70530256582424E-13"
"DX16GDDR4-U","Desktop Memory Ram 16GB DDR4","Imported from file","Default","14/05/2025 23:00:28","0","-5.00222085975111E-12"
"DX8GDDR3U1066U","[DESKTOP,DDR3,PC3-8500 (DDR3-1066),8GB (1x8GB),DX8GDDR3U1333U]","Imported from file","Default","14/05/2025 23:00:28","0","0.00367432150313185"
"DX8GDDR4T2400U-HYN","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),DX8GDDR4T2400U]","Imported from file","Default","14/05/2025 23:00:28","0","-5.11590769747272E-13"
